gene	gene_name	gene_type	chr	start	end	strand	length	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12
ENSG00000231313.2	CLIC1P1	pseudogene	chr12	121352203	121352926	+	724	3	2	4	0	0	4	3	0	1	1	1	0
ENSG00000231327.1	AC016700.5	lincRNA	chr2	70351168	70352449	-	662	10	4	1	4	2	3	4	2	5	2	0	2
ENSG00000231329.3	RP1-225E12.2	antisense	chr6	139465341	139560442	-	3958	16	5	15	10	5	4	12	3	16	6	18	13
ENSG00000231331.1	AC103563.2	pseudogene	chr2	95618906	95619338	-	354	21	8	25	9	15	10	4	6	14	8	12	2
ENSG00000231333.2	RPL34P6	pseudogene	chr1	200832936	200833280	+	345	2	2	4	1	1	1	0	0	0	1	1	2
ENSG00000231340.1	ACTG1P10	pseudogene	chrX	53172014	53173095	-	1082	4	2	7	1	2	3	9	1	11	2	3	4
ENSG00000231344.1	RP3-426I6.2	pseudogene	chr1	28065602	28065950	+	349	4	0	1	2	5	3	2	4	1	1	1	1
ENSG00000231345.3	RP11-564C4.6	pseudogene	chr10	52415727	52420232	+	2966	7	4	8	4	9	5	105	74	91	71	82	51
ENSG00000231346.1	RP5-836N10.1	lincRNA	chr1	112142277	112151345	-	1377	93	36	108	28	30	28	32	19	43	17	43	24
ENSG00000231355.1	AP000302.58	antisense	chr21	34854806	34856565	-	666	0	0	7	2	7	1	0	0	4	1	5	3
ENSG00000231359.3	AC072052.7	pseudogene	chr7	6530424	6530729	-	306	2	2	6	0	7	3	6	0	6	0	3	0
ENSG00000231362.1	RP11-715I4.1	pseudogene	chr3	13094467	13094622	-	156	2	1	1	2	0	1	1	4	3	1	0	1
ENSG00000231365.1	RP11-418J17.1	antisense	chr1	119683019	119818596	+	5462	346	333	363	369	225	276	293	330	343	321	303	279
ENSG00000231369.1	RP1-40G4P.1	pseudogene	chr22	27282872	27283511	-	578	10	2	5	3	8	8	2	4	5	4	4	7
ENSG00000231381.2	RNF2P1	pseudogene	chr9	6668999	6670008	-	1010	0	1	0	3	1	1	0	4	3	0	2	1
ENSG00000231389.3	HLA-DPA1	protein_coding	chr6	33032346	33048552	-	5748	26026	23771	26690	22704	15460	17492	26319	22740	27959	24019	20205	17165
ENSG00000231392.1	LL22NC03-24A12.8	pseudogene	chr22	23117022	23117184	+	163	2	0	1	2	1	0	2	0	2	2	1	2
ENSG00000231393.1	RP11-331F9.3	antisense	chr9	35642511	35643514	+	679	12	2	14	6	2	3	19	5	22	4	15	1
ENSG00000231394.1	RP11-310H4.3	lincRNA	chr7	55661470	55662699	+	543	1	4	0	3	2	3	1	3	2	5	2	0
ENSG00000231395.1	AC124914.3	pseudogene	chr3	23920472	23920989	-	518	2	3	2	2	1	5	2	1	2	1	2	5
ENSG00000231402.1	WASF5P	pseudogene	chr6	31255287	31256741	-	1455	6	6	5	2	0	6	2	2	0	10	0	3
ENSG00000231407.1	RP11-576I22.2	antisense	chr1	170429594	170501788	-	3185	6	4	5	4	6	5	4	3	11	14	17	10
ENSG00000231409.3	RP11-83J16.1	pseudogene	chr15	35235281	35235595	+	315	4	4	4	0	1	0	0	0	0	0	1	1
ENSG00000231414.1	AC016700.6	pseudogene	chr2	70480987	70481142	-	156	2	1	0	0	2	0	3	1	1	1	0	4
ENSG00000231416.1	RP11-422P24.9	pseudogene	chr1	153968108	153968436	+	329	5	6	4	4	3	5	6	7	5	4	3	6
ENSG00000231419.2	LINC00689	processed_transcript	chr7	158799213	158822886	+	9158	21	12	22	10	23	14	2	2	8	0	0	0
ENSG00000231434.1	RP11-144L1.8	pseudogene	chr1	158493462	158495628	+	2167	5	8	1	1	1	8	3	11	2	6	2	5
ENSG00000231439.3	WASIR2	antisense	chr16	72910	75123	+	1080	22	2	14	0	13	2	1	0	0	0	0	0
ENSG00000231443.2	AC024937.6	pseudogene	chr3	195664114	195665610	+	1242	11	14	14	11	7	6	14	6	22	7	5	4
ENSG00000231445.1	TIMM8AP1	pseudogene	chr2	162933867	162934161	-	295	1	6	0	0	5	4	1	3	0	1	0	0
ENSG00000231459.1	LINC00032	lincRNA	chr9	27245682	27282791	-	2913	4	0	2	0	0	0	5	1	6	0	1	0
ENSG00000231461.1	HLA-DPA2	pseudogene	chr6	33059530	33065072	-	733	2	2	2	1	0	0	3	1	0	2	3	4
ENSG00000231464.1	AC024937.4	pseudogene	chr3	195723609	195725104	+	1242	5	1	1	2	1	2	5	3	2	0	3	1
ENSG00000231465.2	RP11-542K23.9	antisense	chr9	125233637	125238096	+	259	0	1	0	0	2	2	1	1	1	0	0	0
ENSG00000231466.2	CTA-246H3.11	pseudogene	chr22	25745510	25746289	-	780	53	85	55	76	32	34	15	24	32	42	22	15
ENSG00000231467.2	RP5-1170K4.7	antisense	chr22	37476108	37478887	+	464	0	26	1	23	0	3	0	13	2	19	1	1
ENSG00000231468.2	PRDX3P2	pseudogene	chr1	28852830	28853739	-	611	3	16	3	10	4	4	1	32	4	24	9	10
ENSG00000231473.2	LINC00441	lincRNA	chr13	48870649	48877797	-	1143	11	2	11	4	7	3	2	3	14	4	5	3
ENSG00000231475.2	IGHV4-31	IG_V_gene	chr14	106805209	106805716	-	426	461	117	483	159	418	252	644	213	592	176	510	178
ENSG00000231485.1	RP4-535B20.1	lincRNA	chr1	65532310	65533420	-	310	1	1	2	1	1	0	1	1	0	0	0	0
ENSG00000231486.3	AC096579.7	processed_transcript	chr2	89130700	89165653	-	1424	1385	265	1363	217	956	528	2471	600	2500	498	1630	700
ENSG00000231500.2	RPS18	protein_coding	chr6	33239787	33244287	+	1898	30831	30050	29244	27395	28757	30001	27664	30576	28560	31862	29651	26743
ENSG00000231507.1	RP11-134P9.3	lincRNA	chr1	203256280	203257929	+	837	23	24	25	18	25	13	21	17	21	20	21	25
ENSG00000231509.1	RP11-574F11.3	lincRNA	chr9	5584490	5588994	+	758	1	2	2	0	4	1	1	1	3	1	2	1
ENSG00000231519.1	AC007285.7	antisense	chr7	30109274	30114731	-	518	3	5	1	0	0	2	1	0	1	0	1	1
ENSG00000231521.1	RP11-244N9.4	antisense	chr9	100396797	100398333	-	285	2	1	2	2	1	1	3	0	1	1	4	1
ENSG00000231530.1	RP11-187A9.3	antisense	chr13	42617863	42618383	-	363	2	1	1	1	0	1	0	0	0	1	1	0
ENSG00000231531.4	HINT1P1	pseudogene	chr7	143009774	143010154	-	381	3	1	0	1	2	1	1	1	1	1	2	0
ENSG00000231535.1	LINC00278	lincRNA	chrY	2870953	2970313	+	775	22	1	12	5	12	10	25	1	18	4	22	15
ENSG00000231536.1	AC123886.2	antisense	chr2	111368493	111369981	+	747	1	0	0	1	1	1	0	4	0	6	1	8
ENSG00000231544.2	RSL24D1P11	pseudogene	chr18	55505708	55506198	+	491	11	3	10	0	3	2	14	2	11	4	5	6
ENSG00000231550.1	PTCHD3P2	pseudogene	chr2	170623695	170625309	-	1205	0	2	0	3	0	2	0	8	1	9	0	1
ENSG00000231551.2	RP11-495P10.1	lincRNA	chr1	147887350	147901508	+	1800	6	3	7	2	5	5	10	4	6	0	5	3
ENSG00000231563.1	RP11-245P10.4	antisense	chr1	228595082	228597395	+	283	2	3	10	4	7	4	3	4	5	3	8	3
ENSG00000231566.1	RP5-1158E12.3	lincRNA	chrX	45707328	45710920	-	2097	0	2	0	4	6	3	1	8	0	7	0	2
ENSG00000231584.4	FAHD2CP	pseudogene	chr2	96676299	96689128	+	2197	89	53	73	49	61	51	36	30	29	24	27	27
ENSG00000231587.1	SNORD62B	snoRNA	chr9	134365873	134365958	+	86	9	3	13	6	6	10	3	9	9	1	6	4
ENSG00000231595.1	AC005224.2	antisense	chr17	14113805	14121239	+	1537	29	47	39	45	22	21	33	47	29	52	32	33
ENSG00000231599.1	LINC01037	lincRNA	chr1	187412738	187446354	+	493	2	1	4	1	0	0	1	0	0	0	1	0
ENSG00000231607.4	DLEU2	processed_transcript	chr13	50601269	50699856	-	2728	220	154	227	165	157	218	254	264	273	295	358	321
ENSG00000231609.1	AC009501.4	antisense	chr2	63271057	63275775	-	2324	29	31	21	26	20	24	31	30	26	29	30	16
ENSG00000231611.1	AP006216.11	lincRNA	chr11	116645826	116646592	-	598	27	84	34	89	44	83	37	77	34	104	43	76
ENSG00000231612.1	RP11-522M21.3	antisense	chr1	245837034	245839780	-	447	1	0	1	0	1	0	0	1	2	1	0	0
ENSG00000231613.1	RP5-943J3.1	sense_intronic	chr1	90254473	90256051	+	509	4	5	1	1	3	5	3	0	0	0	0	0
ENSG00000231615.2	RP11-296O14.2	pseudogene	chr1	173331536	173332872	-	1337	0	1	3	1	0	3	0	0	0	2	2	3
ENSG00000231616.4	RP11-575L7.4	antisense	chr9	86446501	86483335	+	3367	4	2	6	2	1	5	5	2	8	1	3	3
ENSG00000231621.1	AC013264.2	antisense	chr2	198062715	198063997	+	455	15	6	19	9	3	2	15	1	15	1	1	1
ENSG00000231625.4	CTD-2104P17.1	pseudogene	chr17	19519102	19537138	+	1483	1	0	1	1	1	1	2	0	0	0	4	2
ENSG00000231628.1	RP3-355L5.4	antisense	chr6	105726891	105729630	+	1198	30	50	51	52	36	50	23	44	43	37	28	30
ENSG00000231633.1	LINC00283	antisense	chr13	103395340	103397574	+	1947	1	1	0	1	1	1	1	4	0	1	1	5
ENSG00000231646.1	AC008174.3	antisense	chr2	186648418	186664878	-	880	2	0	3	1	1	2	3	2	4	1	1	0
ENSG00000231652.2	RP11-553A21.3	antisense	chr6	74403626	74405854	-	1973	1	0	5	1	4	3	0	1	0	0	4	2
ENSG00000231655.1	AC011742.3	pseudogene	chr2	26363132	26364133	-	352	2	4	1	4	0	5	3	4	5	5	1	4
ENSG00000231663.1	RP5-827C21.4	antisense	chr1	234508553	234509339	-	575	43	18	41	18	38	24	34	18	30	22	27	22
ENSG00000231665.1	OGFOD1P1	pseudogene	chr13	49784558	49786430	-	1592	0	0	1	2	1	1	1	1	1	0	1	0
ENSG00000231672.2	DIRC3	protein_coding	chr2	218148742	218621316	-	4665	26	8	34	10	17	4	51	7	40	7	14	12
ENSG00000231682.1	AC097713.4	lincRNA	chr2	235353234	235363239	-	538	6	4	8	7	27	19	3	2	2	0	0	1
ENSG00000231684.2	RP11-416K24.2	pseudogene	chr1	182305136	182305475	+	340	3	3	1	3	1	4	1	13	3	8	4	5
ENSG00000231686.1	RP1-203P18.1	pseudogene	chrX	145701115	145702102	-	988	0	1	1	2	1	0	1	2	0	1	1	0
ENSG00000231700.3	RP11-367J7.4	pseudogene	chr1	157678876	157679433	+	558	0	0	2	0	3	0	8	0	10	0	2	5
ENSG00000231703.2	RP4-669H2.1	antisense	chr20	52014199	52029448	-	3280	0	8	1	6	1	1	5	3	2	0	4	0
ENSG00000231704.1	AC004895.4	lincRNA	chr7	6120734	6132716	+	820	3	2	3	1	3	1	5	1	1	3	5	4
ENSG00000231707.4	PABPC1P1	pseudogene	chr4	39975064	39975958	+	591	0	1	1	2	4	5	3	3	1	7	2	3
ENSG00000231709.1	RP5-857K21.1	lincRNA	chr1	521369	523833	-	842	0	1	1	0	0	1	5	2	3	2	4	2
ENSG00000231711.2	LINC00899	processed_transcript	chr22	46435787	46440733	-	4947	222	22	277	38	265	60	133	16	182	17	157	41
ENSG00000231721.2	MKLN1-AS1	antisense	chr7	130626519	130794935	-	4515	899	453	969	411	1217	995	915	571	1002	514	1616	1273
ENSG00000231724.1	RP11-573D15.3	antisense	chr3	186525481	186535910	+	540	1	0	3	1	0	1	0	2	0	1	0	0
ENSG00000231728.2	LL0XNC01-116E7.2	antisense	chrX	103172005	103174131	-	1300	12	10	28	11	13	12	23	10	32	10	16	17
ENSG00000231731.3	AC010976.2	antisense	chr2	128221218	128263373	+	2134	44	43	53	39	23	38	32	38	51	36	28	23
ENSG00000231734.4	RP6-206I17.2	lincRNA	chr1	143687097	143720401	+	3135	8	2	10	2	17	7	8	6	13	1	6	3
ENSG00000231747.1	AC079922.2	pseudogene	chr2	113379386	113379744	-	359	3	1	3	2	2	3	1	0	1	2	1	2
ENSG00000231752.1	EMBP1	pseudogene	chr1	121261143	121310591	+	903	8	6	11	5	7	5	12	11	11	3	2	6
ENSG00000231760.2	RP11-350J20.5	antisense	chr6	150117711	150119308	-	1117	11	2	5	6	7	10	5	7	8	5	13	10
ENSG00000231767.2	MIR4426	pseudogene	chr1	192685313	192685783	+	471	27	21	23	23	16	10	16	23	17	25	28	13
ENSG00000231768.1	RP5-855F14.1	lincRNA	chr1	234663637	234667525	-	2870	0	0	1	0	0	1	2	4	1	2	1	3
ENSG00000231769.2	RP1-8B1.4	antisense	chr6	46064830	46097443	-	739	25	6	22	8	9	14	10	3	16	9	17	8
ENSG00000231770.1	TMEM44-AS1	antisense	chr3	194304740	194310989	+	1119	93	80	102	53	71	71	63	50	77	68	47	44
ENSG00000231784.4	DBIL5P	pseudogene	chr17	655900	658576	+	2677	13	13	13	20	13	16	6	44	2	25	9	16
ENSG00000231787.4	RP11-370B6.1	pseudogene	chrX	103159243	103159675	-	433	6	3	5	2	4	2	6	1	1	1	0	1
ENSG00000231788.4	RPL31P50	pseudogene	chr12	31750048	31750343	-	296	1	0	1	0	0	0	1	0	4	1	3	2
ENSG00000231789.2	RP11-558F24.4	antisense	chr1	9732484	9747613	-	939	30	26	45	24	19	16	24	12	24	10	10	5
ENSG00000231793.4	DOC2GP	pseudogene	chr11	67380124	67383728	-	1579	58	40	52	51	27	33	33	9	54	13	20	12
ENSG00000231794.3	AC009542.2	antisense	chr7	134883153	134887108	+	2164	4	2	4	0	1	2	4	0	5	2	4	3
ENSG00000231799.2	RP13-93L13.2	pseudogene	chr9	92064473	92065669	+	1197	5	4	1	4	0	7	3	10	1	5	3	4
ENSG00000231816.1	RP4-782L23.1	lincRNA	chr1	60238467	60254520	+	547	2	1	6	3	5	3	4	0	11	3	5	2
ENSG00000231821.1	NPM1P48	pseudogene	chr2	4561794	4562646	-	853	1	6	0	1	0	0	1	1	0	0	0	2
ENSG00000231822.1	AC019097.7	pseudogene	chr2	99718481	99719215	+	735	7	5	8	7	18	6	16	2	13	4	9	6
ENSG00000231827.2	RP11-216N14.5	pseudogene	chr1	153767649	153774567	+	2040	2	5	6	4	1	5	3	6	6	2	5	5
ENSG00000231829.2	RP11-310E22.5	lincRNA	chr10	96901682	96928182	-	420	5	1	6	4	1	2	6	1	2	2	1	3
ENSG00000231830.1	XX-FW83128A1.2	antisense	chrX	153562310	153563387	-	341	2	2	7	1	8	4	7	4	9	1	5	5
ENSG00000231831.1	MTHFD1P1	pseudogene	chrX	57419079	57421842	-	2764	5	5	6	9	1	14	3	3	3	1	2	2
ENSG00000231840.1	AC073342.12	antisense	chr7	142952357	142984473	-	930	1	0	0	0	1	1	1	1	2	0	1	1
ENSG00000231841.1	RP11-206F17.2	pseudogene	chr4	153848598	153849359	+	762	4	4	1	4	0	0	10	9	11	8	14	9
ENSG00000231842.1	RP11-527F13.1	lincRNA	chr6	126498339	126523385	+	583	1	3	2	7	1	2	2	2	3	3	2	1
ENSG00000231845.3	HMGB3P14	pseudogene	chr3	133889331	133889929	+	599	2	5	1	1	3	4	1	1	1	1	2	0
ENSG00000231848.1	AC012354.8	pseudogene	chr2	45223552	45224012	+	461	2	2	2	1	2	1	0	1	1	1	0	0
ENSG00000231851.1	AC104655.2	antisense	chr2	105713510	105719402	-	609	6	6	5	2	0	4	6	8	6	7	5	3
ENSG00000231852.2	CYP21A2	protein_coding	chr6	32006042	32009447	+	2909	4	7	3	6	7	6	1	1	1	3	2	1
ENSG00000231856.1	RP11-327P2.5	antisense	chr13	52378433	52387356	+	569	38	23	26	27	24	40	27	40	17	47	19	34
ENSG00000231858.1	AC067945.4	processed_transcript	chr2	191886252	191897040	+	520	21	24	20	31	22	33	25	63	27	50	15	39
ENSG00000231859.1	AC007875.2	pseudogene	chr7	97535741	97536134	+	394	1	1	0	1	0	0	0	1	1	1	0	0
ENSG00000231861.1	OR5K2	protein_coding	chr3	98216448	98217496	+	1049	10	6	3	5	8	10	4	2	3	1	6	4
ENSG00000231865.1	SIK3-IT1	sense_intronic	chr11	116756762	116761437	-	2472	8	6	17	4	5	4	16	10	30	13	13	3
ENSG00000231871.1	IPO9-AS1	antisense	chr1	201657387	201798687	-	1274	7	3	5	4	4	3	5	5	4	3	3	2
ENSG00000231875.1	RP11-346E8.1	pseudogene	chrX	80618767	80619669	+	903	12	1	6	1	5	3	12	4	12	2	5	0
ENSG00000231888.1	MTND5P15	pseudogene	chr3	176728507	176728855	-	349	0	1	0	0	1	1	0	0	1	1	2	0
ENSG00000231889.3	TRAF3IP2-AS1	antisense	chr6	111804714	111919505	+	4819	128	159	139	143	130	139	160	270	201	249	157	167
ENSG00000231890.3	AC093391.2	antisense	chr2	136742746	136779888	+	5503	64	69	88	82	58	55	598	121	720	105	95	82
ENSG00000231908.1	IDH1-AS1	antisense	chr2	209119971	209120905	+	655	8	1	5	1	4	4	6	1	6	0	8	4
ENSG00000231925.7	TAPBP	protein_coding	chr6	33267471	33282164	-	5056	10240	11133	9974	11675	6601	10651	8534	9309	9195	9943	7040	8471
ENSG00000231940.1	RPS7P3	pseudogene	chr1	233424614	233425193	-	580	12	14	10	8	7	12	2	7	7	3	6	4
ENSG00000231942.3	HNRNPA1P36	pseudogene	chr8	82720007	82720961	+	955	0	0	0	1	2	0	1	5	3	6	3	2
ENSG00000231948.2	HS1BP3-IT1	sense_intronic	chr2	20790535	20792308	-	600	2	1	3	1	1	4	4	1	1	0	4	2
ENSG00000231952.3	DPY19L1P2	pseudogene	chr7	32852369	32878182	+	915	0	1	2	1	1	0	0	1	2	3	1	2
ENSG00000231956.1	HNRNPA1P9	pseudogene	chr7	87150777	87151726	+	950	1	0	7	1	4	2	5	1	3	1	2	0
ENSG00000231964.1	RP11-67C2.2	antisense	chr10	45940018	45948569	-	462	209	8	185	3	105	13	221	15	239	14	183	18
ENSG00000231965.4	AF131215.1	pseudogene	chr8	11032560	11033079	+	520	4	1	1	0	0	0	2	1	0	0	1	0
ENSG00000231966.1	RP11-12M5.4	lincRNA	chr1	179798744	179805259	-	353	2	0	2	1	1	2	3	1	4	1	3	0
ENSG00000231967.1	RP11-12D24.6	pseudogene	chr9	5356312	5356525	-	214	2	3	3	4	1	7	1	16	3	9	3	7
ENSG00000231969.1	AC144449.1	antisense	chr2	150443710	150704747	+	1022	2	1	2	2	1	2	5	1	3	2	6	5
ENSG00000231970.1	RP11-452K12.7	antisense	chr10	99160872	99179281	+	548	14	8	12	7	23	12	8	6	20	6	8	8
ENSG00000231971.1	RP11-557H15.3	lincRNA	chr6	134749378	134841723	-	1731	0	1	1	1	1	5	0	5	0	3	0	4
ENSG00000231977.1	RP5-963E22.4	lincRNA	chr20	61798149	61812255	-	542	1	9	1	2	1	1	0	10	1	5	1	3
ENSG00000231982.1	RP11-573D15.1	pseudogene	chr3	186544338	186545126	+	330	5	15	3	11	2	2	1	5	4	7	5	6
ENSG00000231989.2	PPP1R2P3	pseudogene	chr5	156277549	156279539	+	1991	6	8	17	9	6	8	11	10	8	4	9	8
ENSG00000231991.3	ANXA2P2	pseudogene	chr9	33624223	33625532	+	1310	2	7	3	4	5	9	2	2	2	2	8	5
ENSG00000231993.1	RP1-85F18.5	antisense	chr22	41570595	41593460	-	457	26	21	30	23	20	23	28	16	28	21	19	20
ENSG00000231999.2	RP5-1007M22.2	antisense	chr1	90048800	90098453	-	2088	97	37	80	30	68	57	73	18	76	16	59	27
ENSG00000232004.1	CAP1P2	pseudogene	chr10	44100291	44101699	-	1409	2	2	1	3	1	2	1	2	3	2	2	2
ENSG00000232006.4	AC005537.2	processed_transcript	chr7	42993734	43099149	-	2532	0	1	2	1	1	0	11	1	9	0	5	0
ENSG00000232010.1	AP001059.5	antisense	chr21	45670696	45671403	+	523	7	0	18	1	11	1	25	1	31	0	14	3
ENSG00000232019.1	AC074183.4	lincRNA	chr7	84568665	84569561	-	782	35	30	44	40	31	17	4	8	3	2	4	1
ENSG00000232021.2	LEF1-AS1	processed_transcript	chr4	109088681	109177992	+	4799	42	36	47	25	39	16	2	3	3	2	1	1
ENSG00000232022.2	RP5-1109J22.1	pseudogene	chr1	46897801	46911193	+	1914	12	24	19	25	12	16	4	5	3	7	3	2
ENSG00000232024.2	LSM12P1	pseudogene	chr8	35382694	35383281	-	588	0	2	0	2	0	1	2	1	0	1	1	1
ENSG00000232027.2	RP11-275F13.3	pseudogene	chr1	51837942	51838896	+	955	2	3	4	2	2	7	6	2	8	4	9	4
ENSG00000232028.1	AC007391.2	lincRNA	chr2	37552483	37553940	+	504	0	1	1	0	1	1	1	0	0	1	1	0
ENSG00000232037.2	RP11-26H16.1	pseudogene	chr1	22234591	22235073	+	483	1	1	7	3	2	0	3	2	1	1	5	3
ENSG00000232040.2	SCAND3	protein_coding	chr6	28539407	28583989	-	5824	12	12	22	9	23	29	12	24	21	28	12	29
ENSG00000232043.1	RP4-530I15.9	antisense	chr20	49187512	49194578	-	4587	32	41	30	71	20	48	30	49	30	75	31	72
ENSG00000232053.2	AC009784.3	lincRNA	chr7	135777673	136122174	+	1285	2	0	0	1	3	0	6	1	7	0	9	1
ENSG00000232059.2	RP11-173A6.2	pseudogene	chr1	244857732	244858022	-	291	1	1	7	2	5	4	2	7	7	6	7	3
ENSG00000232063.1	RP11-307E17.8	lincRNA	chr9	97094758	97123230	+	2162	9	1	3	0	4	1	25	14	24	20	31	18
ENSG00000232065.1	LINC01063	antisense	chr3	196358369	196359458	-	348	7	6	13	6	4	6	7	6	5	9	3	1
ENSG00000232070.4	TMEM253	protein_coding	chr14	21567096	21571883	+	1961	2	1	1	1	2	1	0	0	6	0	3	1
ENSG00000232082.1	RPS6KA2-IT1	sense_intronic	chr6	166874151	166878871	-	579	1	1	1	1	3	2	3	2	2	1	1	0
ENSG00000232083.2	RPL31P7	pseudogene	chr17	78576349	78576741	-	393	1	0	0	2	0	2	4	0	0	1	3	0
ENSG00000232084.1	AC104782.3	lincRNA	chr2	100824716	100867946	+	3370	7	1	13	0	0	0	11	1	7	0	2	0
ENSG00000232093.1	RP11-307C12.11	antisense	chr1	155017667	155018594	-	822	10	4	15	1	10	6	1	0	4	5	14	5
ENSG00000232098.2	CTD-2619J13.14	lincRNA	chr19	58915605	58919851	-	3417	296	80	318	112	219	121	256	97	316	122	215	127
ENSG00000232104.2	RP11-509J21.1	lincRNA	chr9	3526723	3671646	+	890	34	15	31	15	9	10	35	41	59	37	34	27
ENSG00000232112.3	TMA7	protein_coding	chr3	48481667	48485616	+	1139	384	352	357	352	243	279	242	302	222	304	258	258
ENSG00000232114.1	AC018693.5	pseudogene	chr2	38996407	38997266	+	530	1	0	2	2	1	1	1	0	0	0	0	1
ENSG00000232117.1	LINC00384	lincRNA	chr13	30726023	30733758	-	6852	2	0	0	1	1	0	2	0	0	0	1	1
ENSG00000232118.1	BACH1-AS1	lincRNA	chr21	30742340	30743547	-	241	7	4	4	14	7	6	7	11	6	19	12	8
ENSG00000232119.3	MCTS1	protein_coding	chrX	119727865	119754929	+	2837	991	1461	984	1191	544	1053	634	1165	665	1256	632	963
ENSG00000232124.1	AP001057.1	antisense	chr21	45621173	45622579	+	799	28	4	37	0	3	6	49	4	76	3	3	4
ENSG00000232129.1	AC011385.2	pseudogene	chr5	137887850	137888050	+	195	0	2	2	1	0	4	3	2	2	0	3	1
ENSG00000232133.1	IMPDH1P10	pseudogene	chr2	202002239	202004750	-	1542	8	4	2	11	2	11	2	8	0	8	2	4
ENSG00000232134.1	RPS15AP12	pseudogene	chr1	220317306	220317693	-	388	2	1	2	4	3	4	2	2	2	3	2	4
ENSG00000232142.1	RP11-367H5.8	pseudogene	chr10	71958744	71958995	-	252	0	1	1	1	1	2	1	1	0	0	0	0
ENSG00000232149.1	FERP1	pseudogene	chrX	122736990	122737782	+	793	6	4	5	2	1	4	5	4	5	6	2	6
ENSG00000232150.3	ST13P4	pseudogene	chr13	50746225	50747317	+	1093	1	5	1	2	2	0	0	1	2	3	0	0
ENSG00000232160.2	RAP2C-AS1	antisense	chrX	131351175	131566890	+	3536	39	22	59	29	69	79	62	24	77	25	68	42
ENSG00000232176.1	RP11-146N23.1	pseudogene	chr9	19200333	19201044	-	712	11	13	8	12	6	11	13	10	8	5	6	6
ENSG00000232177.1	MTND4P24	pseudogene	chrX	125606868	125607264	+	397	10	13	10	10	4	11	262	258	304	236	248	186
ENSG00000232179.1	RP11-100G15.2	pseudogene	chr9	94871140	94871271	+	132	2	1	2	0	1	1	1	0	1	2	0	1
ENSG00000232186.1	RP11-311P8.2	pseudogene	chrX	74546607	74547834	-	1228	36	23	35	18	17	19	32	18	36	14	22	11
ENSG00000232187.1	FTH1P7	pseudogene	chr13	23270162	23270713	-	552	1	0	1	2	2	3	2	1	0	2	2	3
ENSG00000232196.2	MTRNR2L4	protein_coding	chr16	3421053	3422283	-	1231	5	1	3	3	1	3	7	12	8	16	5	7
ENSG00000232202.1	AC098824.6	pseudogene	chr2	43053462	43054757	-	980	2	1	1	3	1	4	5	1	2	1	5	2
ENSG00000232203.3	SLC25A6P2	pseudogene	chr9	31253899	31254775	+	877	2	2	1	2	1	4	2	4	0	3	1	1
ENSG00000232208.2	RP3-477M7.5	pseudogene	chr1	8967452	8967803	-	352	40	20	29	24	16	21	4	1	2	1	0	0
ENSG00000232210.1	PHBP15	pseudogene	chr7	74155796	74156460	-	665	1	0	0	0	1	0	3	1	2	3	1	1
ENSG00000232216.1	IGHV3-43	IG_V_gene	chr14	106926188	106926724	-	434	140	48	158	54	148	93	283	94	270	84	239	81
ENSG00000232218.1	RP1-149A16.16	pseudogene	chr22	32782655	32782855	+	201	3	3	8	7	7	12	8	16	3	10	12	15
ENSG00000232224.1	LINC00202-1	lincRNA	chr10	27220135	27230930	-	4900	44	9	39	11	25	13	40	5	27	4	24	9
ENSG00000232229.1	LINC00865	lincRNA	chr10	91589267	91600618	+	4272	85	4	73	13	48	12	144	6	154	9	96	26
ENSG00000232233.1	RP11-573D15.2	lincRNA	chr3	186528669	186543310	-	1832	8	4	3	15	1	2	1	8	2	7	0	1
ENSG00000232237.2	ASCL5	protein_coding	chr1	201083081	201096312	-	2026	2	0	6	5	2	1	0	0	2	0	1	0
ENSG00000232243.1	RP11-408E5.5	lincRNA	chr13	19836937	19838013	-	514	4	4	2	7	1	2	0	0	0	0	0	0
ENSG00000232267.1	ACTR3P2	pseudogene	chrX	67991165	67992421	+	1257	0	1	1	1	0	1	0	2	1	0	0	0
ENSG00000232268.4	OR52I1	protein_coding	chr11	4615037	4616243	+	1047	0	1	0	1	0	0	2	3	1	0	1	1
ENSG00000232273.1	FTH1P1	pseudogene	chr1	38010364	38010895	+	532	5	2	4	5	5	2	3	3	8	4	2	10
ENSG00000232274.2	RP11-782C8.2	lincRNA	chr1	143118704	143211070	-	7509	0	0	0	0	0	0	12	6	17	7	7	5
ENSG00000232295.3	RP11-154D6.1	antisense	chr6	71931160	72037931	-	4230	5	0	5	0	2	1	9	0	11	1	2	0
ENSG00000232300.1	FAM215B	sense_intronic	chr17	44636196	44640161	-	2183	2	1	4	0	1	0	5	0	1	0	2	0
ENSG00000232303.2	RP11-205M20.7	pseudogene	chr9	32566146	32567124	-	979	7	9	14	15	7	15	7	11	8	9	13	12
ENSG00000232311.1	RP1-249I4.2	lincRNA	chr6	110147725	110149988	+	465	13	9	16	8	7	7	12	4	16	9	11	7
ENSG00000232324.1	AC008440.10	lincRNA	chr19	54368017	54369394	+	555	1	0	0	0	0	1	1	2	1	2	1	0
ENSG00000232333.1	RPS27AP2	pseudogene	chr20	17497488	17497952	+	465	4	1	0	3	1	2	0	3	2	3	3	1
ENSG00000232334.1	RP11-47G11.2	pseudogene	chr10	125763820	125764344	-	525	1	0	0	0	1	0	2	0	4	2	6	0
