gene	gene_name	gene_type	chr	start	end	strand	length	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12
ENSG00000258168.1	RP11-588H23.3	antisense	chr12	70861860	70932859	+	2407	0.912	0.181	0.847	0.123	0.613	0.257	0.856	0.105	1.198	0.039	0.506	0.236
ENSG00000258172.1	RP11-1105G2.4	antisense	chr12	94665926	94670971	-	493	0.297	0.736	0.369	0.375	0.187	0.074	0.402	0.51	0.304	0.506	0.399	0.216
ENSG00000258177.1	RP11-394J1.2	antisense	chr12	96616575	96617751	-	525	0.07	0	0.139	0	0.088	0.069	0.227	0.06	0	0	0.075	0.068
ENSG00000258181.1	RP11-493L12.4	lincRNA	chr12	47641907	47651322	+	510	2.726	2.773	2.071	3.047	0.905	1.644	1.166	0.802	1.983	1.652	0.617	0.347
ENSG00000258199.1	RP11-977G19.5	sense_overlapping	chr12	56556143	56584068	-	403	20.335	12.15	17.62	14.414	14.883	11.577	14.854	5.776	13.85	6.041	16.488	7.739
ENSG00000258210.1	RP11-478C19.2	processed_transcript	chr12	110825268	110883353	-	946	0.773	0.92	1.078	1.447	0.732	0.462	0.461	1.23	1.109	1.584	1.081	0.749
ENSG00000258216.1	RP11-654D12.2	lincRNA	chr12	90276442	90383066	+	682	0.215	0	0.267	0.054	0.203	0.16	0.465	0.092	0.714	0	0.231	0.052
ENSG00000258227.2	CLEC5A	protein_coding	chr7	141627157	141646807	-	4129	0.053	0.141	0.071	0.188	0.402	0.159	0.096	0.061	0.109	0.068	0	0.06
ENSG00000258230.2	RP11-511H9.3	pseudogene	chr12	102166892	102167533	-	642	0.741	0.791	1.134	0.922	0.934	0.795	0.494	0.196	0.467	0.34	0.551	0.442
ENSG00000258245.1	RP11-114H23.3	pseudogene	chr12	76082574	76082876	-	303	0.241	0	0	0.122	0.152	0.12	0.131	0.104	0	0.103	0.13	0.117
ENSG00000258256.1	RP11-219B4.5	protein_coding	chr8	86134675	86157946	-	1256	0.087	0.029	0.029	0	0.073	0.058	0.032	0	0	0	0	0.056
ENSG00000258260.1	RP11-977G19.14	antisense	chr12	56661577	56663888	-	542	0.27	0.335	0.134	0.273	0.34	0.202	0.293	0.174	0.415	0.403	0.435	0
ENSG00000258273.1	RP11-370I10.4	pseudogene	chr12	48727538	48727684	-	147	0.249	0.247	0.743	0.252	0	0.248	0	0	0.255	0	0.802	0
ENSG00000258274.1	RP11-887P2.5	antisense	chr12	94101567	94131599	-	1949	0	0.037	0	0	0.024	0.019	0.041	0	0	0	0.04	0.018
ENSG00000258284.1	POLR2KP1	pseudogene	chr12	49987874	49988041	+	168	0.653	0.216	0.867	1.762	0	0.868	0.944	0.749	0	1.486	0.936	0.422
ENSG00000258285.1	RP11-103B5.2	lincRNA	chr12	117537286	117579896	+	1053	0.035	0.103	0.069	0.141	0	0.173	0	0	0.071	0.03	0.037	0.067
ENSG00000258289.3	CHURC1	protein_coding	chr14	65381079	65411309	+	5404	13.032	12.201	13.578	12.31	16.605	14.104	16.675	13.451	16.387	14.105	13.612	13.694
ENSG00000258297.1	RP11-658F2.8	antisense	chr11	66433507	66435845	+	2339	16.173	8.017	15.195	7.973	11.993	6.81	19.102	7.221	18.354	6.819	14.406	6.879
ENSG00000258301.2	RP11-488C13.5	lincRNA	chr14	77248083	77253067	-	1836	2.013	2.45	2.003	3.063	1.508	1.608	1.447	3.135	1.836	3.349	1.627	1.757
ENSG00000258302.1	RP11-981P6.1	antisense	chr12	89954906	89987798	+	854	4.198	1.784	4.264	1.386	2.647	1.579	2.321	0.884	3.465	1.133	2.44	1.494
ENSG00000258303.1	RP11-887P2.6	sense_intronic	chr12	94229943	94231814	+	779	0.329	0.233	0.187	0.285	0.237	0.14	0.102	0.283	0.144	0.28	0.353	0.227
ENSG00000258308.1	RP11-554E23.2	lincRNA	chr12	102348776	102356168	-	1316	0.028	0.028	0.028	0.056	0.07	0	0	0	0	0.047	0	0
ENSG00000258311.1	RP11-644F5.10	protein_coding	chr12	56109820	56118487	+	3510	1.49	0.61	1.795	0.685	2.077	0.8	1.897	0.529	2.273	0.516	1.624	0.858
ENSG00000258315.1	C17orf49	protein_coding	chr17	6917814	6920844	+	2628	1.503	1.352	1.497	1.239	0.966	1.72	1.026	1.005	0.827	0.879	0.972	1.281
ENSG00000258316.1	KLF17P1	pseudogene	chr12	62628171	62629296	-	1126	0.065	0.032	0.032	0	0	0.032	0.035	0	0.067	0	0.07	0.031
ENSG00000258317.1	RP11-603J24.5	antisense	chr12	56513817	56523403	-	1294	0.368	0.196	0.422	0.286	0.392	0.366	0.49	0.073	0.55	0.193	0.608	0.219
ENSG00000258323.1	RP1-267L14.3	antisense	chr12	112501713	112503559	+	596	0	0	0	0.248	0	0	0.067	0.106	0	0.105	0.198	0.119
ENSG00000258325.1	RP4-816N1.6	antisense	chr12	2906043	2922068	-	758	0.483	0.287	0.144	0.39	0.183	0.096	0.628	0.124	0.445	0.082	0.467	0.281
ENSG00000258344.1	RP11-968A15.8	sense_overlapping	chr12	54670415	54738867	+	567	0.774	0.64	1.028	0.457	0.732	0.579	1.328	0.555	1.387	0.606	1.456	0.625
ENSG00000258352.1	RP11-23J18.1	pseudogene	chr12	47529281	47532153	-	603	4.065	3.91	4.65	2.454	1.913	1.572	4.471	1.461	4.287	1.553	1.956	1.234
ENSG00000258355.1	RP11-651L5.2	sense_intronic	chr12	106639391	106640734	-	312	0	0.116	0.117	0	0	0.234	0	0.101	0.12	0	0	0.114
ENSG00000258359.1	PCNPP1	pseudogene	chr12	112107656	112108166	-	511	0.43	0.781	0.428	0.652	0.361	0.642	0.388	0.308	0.806	0.977	1.616	0.624
ENSG00000258365.1	RP11-1105G2.3	protein_coding	chr12	94671534	94676620	-	1116	1.574	4.842	1.99	5.603	1.364	1.96	1.527	3.72	1.041	3.944	1.127	1.969
ENSG00000258366.3	RTEL1	protein_coding	chr20	62289163	62328416	+	6299	0.174	0.178	0.254	0.147	0.227	0.191	0.17	0.15	0.167	0.129	0.131	0.068
ENSG00000258376.1	RP4-647C14.2	antisense	chr14	73710726	73712687	-	1683	0.456	0.065	0.498	0.198	0.685	0.087	0.353	0.056	0.289	0.019	0.397	0.19
ENSG00000258378.1	RP11-517O13.1	antisense	chr14	58865275	58893843	+	436	0.168	0.749	0.167	0.764	0.212	0.251	0.091	0.577	0.258	0.143	0.361	0.488
ENSG00000258384.1	AC068831.6	antisense	chr15	91495469	91498455	-	1858	0.158	0.117	0.176	0.239	0.223	0.157	0.299	0.203	0.222	0.235	0.169	0.229
ENSG00000258388.3	PPT2-EGFL8	protein_coding	chr6	32121622	32139755	+	5512	0.126	0.105	0.192	0.134	0.201	0.106	0.273	0.034	0.156	0.108	0.164	0.071
ENSG00000258395.1	RP11-65I12.1	antisense	chr2	113998307	113998987	+	582	0.063	0.187	0.063	0.064	0.159	0.125	0.204	0.162	0.579	0.107	0.068	0.183
ENSG00000258400.1	RP11-831F12.2	antisense	chr14	50174385	50175510	-	568	0.064	0.064	0	0	0	0	0.209	0.166	0.198	0.165	0.069	0
ENSG00000258405.5	ZNF578	protein_coding	chr19	52956829	53015407	+	7189	0.529	0.575	0.608	0.52	0.545	0.507	0.535	0.416	0.474	0.43	0.47	0.276
ENSG00000258413.1	RP11-665C16.6	lincRNA	chr14	55729485	55738793	-	748	0	0.048	0.097	0	0.062	0.049	0	0	0.1	0	0.158	0.047
ENSG00000258424.1	RP11-471B22.2	antisense	chr14	90868867	90871579	-	300	4.024	2.66	6.798	3.33	8.458	4.253	6.872	1.363	6.368	1.873	7.077	3.308
ENSG00000258427.3	RBM8B	pseudogene	chr14	60864475	60864999	+	525	0.209	0.276	0.208	0.141	0.176	0.139	0.151	0.3	0	0.059	0	0.068
ENSG00000258428.1	RP11-1085N6.2	antisense	chr14	57099962	57115376	-	461	0.238	0.157	0.158	0.161	0.1	0.316	0.516	0.205	0.081	0.135	0.426	0.154
ENSG00000258429.1	PDF	protein_coding	chr16	69362524	69364498	-	1158	3.728	7.799	4.686	10.768	2.112	6.138	2.841	16.651	2.556	14.744	3.361	7.957
ENSG00000258439.1	RP11-173A8.2	pseudogene	chr14	75124752	75125293	+	542	0.405	0.401	0	0.546	0.255	0.404	0.366	0.58	0.276	0.115	0.145	0.458
ENSG00000258441.1	LINC00641	processed_transcript	chr14	21668238	21675059	-	5715	3.937	9.437	4.479	9.834	4.836	7.966	4.336	11.112	5.028	12.223	5.531	7.826
ENSG00000258443.1	RP3-414A15.11	sense_intronic	chr14	73983937	73987352	-	937	0.234	0.155	0.272	0.197	0.197	0.272	0.381	0.235	0.28	0.266	0.462	0.227
ENSG00000258446.1	RP11-895M11.2	pseudogene	chr14	91885793	91886095	+	303	0.241	0.479	0.12	0.611	0.152	0.12	0.262	0.415	0.247	0.824	0	0.234
ENSG00000258448.1	RP11-109N23.5	pseudogene	chr14	73534816	73535326	-	511	0.072	0.213	0.143	0.217	0.09	0.214	0.078	0.123	0	0.305	0.077	0.069
ENSG00000258449.1	RP11-713N11.4	antisense	chr12	25249802	25253914	-	490	0.672	1.11	0.892	0.755	0.282	0.669	0.647	1.027	0.765	0.51	0.241	1.013
ENSG00000258450.1	RP11-649E7.7	sense_intronic	chr14	50096009	50096608	-	401	0.456	0.724	0.908	0.646	0.345	0.545	0.989	1.098	0.467	1.635	0.98	1.149
ENSG00000258454.1	RP11-361H10.3	sense_overlapping	chr14	76702160	76729817	+	520	0.704	1.046	0.56	1.138	0.799	0.911	0.076	0.363	0.072	0.18	0.151	0.613
ENSG00000258457.1	RP11-298I3.4	antisense	chr14	23451907	23468287	+	1462	0.15	0.099	0.075	0.025	0.095	0	0.19	0	0.205	0	0.215	0.048
ENSG00000258458.1	CTD-2555K7.2	processed_transcript	chr14	23171820	23235771	-	1378	0.239	0.079	0.238	0.054	0.1	0.079	0.23	0.068	0.217	0.068	0.057	0.103
ENSG00000258461.1	RP11-164J13.1	processed_transcript	chr15	42640301	42704515	+	4670	1.708	0.404	1.918	0.713	1.245	0.523	2.767	0.485	3.265	0.508	1.389	0.41
ENSG00000258465.2	DCAF8	protein_coding	chr1	160187254	160254920	-	2875	0.064	0.013	0.025	0.09	0.048	0.114	0.11	0.055	0.039	0.065	0.027	0.049
ENSG00000258466.1	RP11-1012A1.4	protein_coding	chr14	68126537	68157084	-	804	0.046	0	0.136	0.046	0	0.136	0.148	0.039	0	0.078	0.049	0.044
ENSG00000258469.1	CHMP4BP1	pseudogene	chr14	55765362	55765949	+	588	0.249	0.432	0.495	0.692	0.785	0.682	0.067	0.267	0.319	0.106	0.201	0.301
ENSG00000258471.1	RP11-84C10.4	antisense	chr14	21463996	21467322	-	1398	0.183	0.026	0.182	0.079	0.297	0.156	0.113	0.157	0.134	0.134	0.141	0.076
ENSG00000258472.4	RP11-192H23.4	protein_coding	chr17	26782770	26941215	-	6244	0.668	0.825	0.572	0.978	0.303	0.379	0.419	0.468	0.45	0.38	0.365	0.329
ENSG00000258479.1	LINC00640	lincRNA	chr14	51800111	51832275	+	1568	0.023	0.023	0	0.118	0	0.07	0.051	0.06	0.096	0.02	0.05	0.023
ENSG00000258484.3	SPESP1	protein_coding	chr15	69110560	69239150	+	1588	0.23	0.069	0.367	0.233	0.291	0.184	0.649	0.456	0.802	0.511	0.693	0.982
ENSG00000258486.2	RN7SL1	antisense	chr14	50053297	50053596	+	300	7.073	11.969	5.705	12.087	7.074	10.692	4.889	7.234	1.748	6.555	3.145	6.734
ENSG00000258500.2	CTD-2062F14.2	pseudogene	chr14	100947289	100947611	+	323	0.227	0.225	0.113	0.229	0	0	0.123	0	0.232	0.097	0	0
ENSG00000258501.1	EIF3LP1	pseudogene	chr14	82382575	82384232	+	1658	0.088	0.044	0.044	0.022	0.056	0	0.072	0.019	0.136	0.113	0.047	0.064
ENSG00000258510.2	RP11-493G17.4	pseudogene	chr14	77825766	77826259	+	494	0.074	0	0.074	0.075	0.093	0.074	0	0	0.227	0.126	0.159	0.072
ENSG00000258511.1	RP11-61O1.2	lincRNA	chr14	98602411	98605579	+	374	0.293	0.291	0.292	0.297	0.37	0.39	0	0	0	0	0	0
ENSG00000258512.1	RP11-796G6.2	protein_coding	chr14	102196774	102198859	+	639	0.458	1.135	0.912	1.158	0.578	0.685	0.062	0.049	0.059	0	0	0.111
ENSG00000258515.1	RP11-203M5.7	antisense	chr14	20919464	20920077	+	478	11.633	7.967	12.57	9.134	8.976	6.939	12.275	6.58	12.618	6.726	9.624	5.338
ENSG00000258520.1	RP11-363J20.2	lincRNA	chr14	69705883	69727284	-	578	0.19	0.063	0	0	0.08	0.063	0	0.163	0.065	0.108	0	0.061
ENSG00000258521.1	RP11-638I2.9	antisense	chr14	100806169	100806891	+	552	0.928	7.556	0.66	6.234	0.585	2.509	0.862	6.268	0.679	6.842	1.567	3.082
ENSG00000258524.1	NT5CP1	pseudogene	chr14	74037863	74038371	-	509	0.144	0.428	0.358	0.218	0	0.358	0.389	0.124	0.074	0.123	0.232	0
ENSG00000258525.1	RP11-829H16.3	antisense	chr14	31345385	31359014	-	2302	1.033	0.331	1.06	0.241	0.361	0.143	0.482	0.15	0.635	0.136	0.222	0.077
ENSG00000258526.1	RP11-111A21.1	lincRNA	chr14	39944044	39982984	+	1210	0.06	0.12	0.15	0.031	0.153	0.12	0.164	0.026	0.093	0.026	0.13	0.059
ENSG00000258527.1	ASB9P1	pseudogene	chr15	93338877	93339669	+	793	0.092	0.046	0	0	0.058	0.046	0.05	0.04	0.142	0.039	0	0
ENSG00000258534.1	CTD-2134A5.4	lincRNA	chr14	104320703	104346448	-	582	0.189	0.499	0.626	0.254	0.396	0.313	0	0.054	0.193	0.107	0.135	0
ENSG00000258539.1	RP11-12J10.3	protein_coding	chr10	126305649	126480296	-	3422	0.93	0.042	0.894	0.032	0.121	0.021	1.923	0.083	2.496	0.064	0.264	0.031
ENSG00000258545.1	RP4-755D9.1	antisense	chrX	119170201	119280760	+	2495	0.103	0.015	0.058	0	0.092	0.015	0.127	0	0.075	0	0.11	0
ENSG00000258546.1	RP11-713N11.3	pseudogene	chr12	25245649	25246834	-	1186	0.648	0.642	0.706	0.499	0.233	0.338	0.903	0.69	0.853	1.053	0.398	0.896
ENSG00000258558.1	RP11-159L20.2	antisense	chr14	31204132	31291908	-	430	0.17	0.169	0.169	0	0.215	0.424	0.092	0.219	0.174	0.073	0.091	0.165
ENSG00000258559.2	AC005519.4	sense_overlapping	chr14	74755830	74761128	-	1367	3.372	1.831	3.57	1.57	4.084	1.413	2.842	0.897	4.138	1.05	3.135	1.763
ENSG00000258560.1	CTD-2376I20.1	antisense	chr14	100519140	100541215	-	548	0.067	0	0	0.068	0.253	0.067	0.072	0	0.273	0.057	0	0
ENSG00000258561.1	RP11-72M17.1	lincRNA	chr14	66679528	66976112	-	1797	0.163	0.081	0.182	0.226	0.205	0.142	0.132	0.175	0.146	0.139	0.066	0.079
ENSG00000258568.1	RHOQP1	pseudogene	chr14	50066712	50067290	+	579	0.758	0.501	0.503	0.639	0.797	0.504	0.685	0.38	0.906	0.431	0.611	0.918
ENSG00000258571.1	PTTG4P	pseudogene	chr14	71552199	71552550	-	352	0.208	0.618	0.103	0.315	0.131	0.104	0.338	0.089	0.106	0	0	0.503
ENSG00000258572.1	RP11-1070N10.3	protein_coding	chr14	95982473	95984248	+	993	0.958	0.329	0.953	0.447	0.929	0.294	1.757	0.253	1.547	0.283	1.109	0.5
ENSG00000258581.2	RP11-638I2.10	pseudogene	chr14	100832965	100833257	+	293	0.749	2.847	0.373	3.031	0.472	1.12	0	2.469	0.511	3.089	0.671	1.331
ENSG00000258586.1	RP5-1021I20.2	lincRNA	chr14	74289262	74296838	-	1174	0.031	0.062	0.093	0.032	0.039	0	0.034	0	0.032	0.053	0	0.121
ENSG00000258590.1	NBEAP1	pseudogene	chr15	20862967	20893737	-	3689	0	0	0.039	0	0	0	0.054	0.043	0.112	0.017	0.064	0.029
ENSG00000258591.2	RP11-545M17.3	pseudogene	chr14	39577546	39577911	+	366	0.2	0.099	0.099	0	0.504	0	0.108	0.086	0	0.171	0.215	0
ENSG00000258599.2	RP11-84C10.1	pseudogene	chr14	21451314	21453225	-	578	0.127	0.063	0.252	0.064	0	0.063	0.069	0.054	0.13	0.108	0.136	0
ENSG00000258613.1	RPL21P7	pseudogene	chr14	65733356	65734408	-	483	2.424	2.178	2.337	1.762	0.382	0.453	1.149	0.456	0.698	0.452	0.488	0.514
ENSG00000258623.1	CTD-2325P2.3	antisense	chr14	69150128	69152282	-	461	2.381	0.393	2.449	0.642	1.201	0.712	2.236	1.16	2.357	0.135	1.365	0.923
ENSG00000258628.1	RP11-492D6.3	pseudogene	chr15	20433873	20482756	-	2512	0	0.029	0.014	0.088	0	0.087	0	0	0.03	0.062	0.031	0.014
ENSG00000258634.2	RP4-773N10.4	antisense	chr1	110600962	110605177	+	4216	3.228	4.078	3.645	4.081	4.366	4.141	4.297	5.372	4.478	5.138	4.905	5.027
ENSG00000258640.3	RPL21P5	pseudogene	chr14	31580775	31581445	-	472	0.388	0.461	0.154	0.314	0.195	0.077	0.084	0.267	0.238	0.198	0.75	0.225
ENSG00000258643.1	BCL2L2-PABPN1	protein_coding	chr14	23776044	23794578	+	1548	0.047	0.07	0.118	0.072	0.03	0.024	0.077	0.041	0.024	0.04	0.076	0.023
ENSG00000258645.2	CTD-2302E22.3	pseudogene	chr14	64068227	64068532	+	306	0	0.237	0.476	0.484	0.452	0.357	0.13	0.206	0.49	0.204	0	0.347
ENSG00000258646.1	RP11-950C14.3	antisense	chr14	75471422	75475184	-	489	0	0.371	0.447	0.454	0.094	0.82	0.405	0.643	0.23	0.447	0.08	0.29
ENSG00000258648.1	UBE2CP1	pseudogene	chr14	31152251	31152804	-	554	0	0.131	0.131	0	0.083	0.066	0.215	0.114	0.135	0.113	0.142	0.192
ENSG00000258653.3	RP5-1021I20.4	protein_coding	chr14	74318674	74398981	+	3695	0.01	0.02	0.02	0.01	0.025	0.02	0	0	0	0	0	0
ENSG00000258654.1	RP11-509A17.3	lincRNA	chr15	20549989	20564419	+	1577	0	0	0	0.023	0.029	0	0.025	0	0.024	0.02	0.075	0
ENSG00000258655.1	ARHGAP5-AS1	antisense	chr14	32544625	32545999	-	1375	0.745	0.106	0.609	0.027	0.604	0.292	0.634	0.114	0.708	0.204	0.572	0.438
ENSG00000258658.1	RP11-517O13.3	antisense	chr14	58836741	58862359	-	399	0	0.091	0.274	0	0	0.365	0.099	0.158	0.376	0.704	0.197	0.355
ENSG00000258659.2	TRIM34	protein_coding	chr11	5640994	5665628	+	2690	0.313	0.054	0.352	0.055	0.326	0.108	0.236	0.07	0.432	0.07	0.351	0.04
ENSG00000258667.1	HIF1A-AS2	lincRNA	chr14	62182276	62217815	-	533	0	0.476	0.205	0.139	0.087	0.342	1.785	0.472	2.53	0.293	0.295	0.532
ENSG00000258682.1	CTD-2002H8.2	sense_overlapping	chr14	58731380	58736399	+	576	4.764	3.4	5.184	3.854	4.726	3.86	6.814	3.768	6.439	3.793	4.846	3.261
ENSG00000258689.1	RP6-65G23.1	lincRNA	chr14	71165415	71178870	+	602	0.182	0	0.181	0	0.23	0.061	0.132	0.052	0.187	0	0.718	0
ENSG00000258695.2	RP3-414A15.2	antisense	chr14	73989582	73997314	+	519	0.352	0.28	0.281	0.285	0.267	0	0.382	0	0.072	0	0.152	0.068
ENSG00000258701.1	LINC00638	lincRNA	chr14	105287538	105290055	+	2518	1.743	1.383	1.388	1.984	1.173	1.375	1.685	1.661	1.279	1.748	0.828	0.788
ENSG00000258702.1	RP11-433J8.1	lincRNA	chr14	97059070	97062099	+	3030	0.217	0.072	0.228	0.085	0.244	0.156	0.17	0.01	0.235	0.01	0.234	0.012
ENSG00000258704.1	RP11-85K15.2	processed_transcript	chr14	35390064	35451738	-	1409	0.805	0.798	0.93	0.709	1.473	0.595	1.632	0.424	1.462	0.465	0.837	0.201
ENSG00000258725.1	PRC1-AS1	antisense	chr15	91509575	91531854	+	1799	0.122	0.585	0.506	0.658	0.333	0.446	0.11	0.385	0.229	0.33	0.131	0.217
ENSG00000258727.1	RP11-66N24.3	antisense	chr14	24030306	24037282	+	3243	2.301	1.465	2.1	1.312	1.65	1.416	2.041	1.193	2.391	1.338	1.515	1.049
ENSG00000258730.1	ITPK1-AS1	antisense	chr14	93533797	93538497	+	4701	0	0.015	0.008	0.008	0	0.008	0	0	0	0.007	0.008	0.008
ENSG00000258731.1	RP11-547D23.1	antisense	chr14	53620072	53624246	+	1076	0.136	0.202	0.102	0	0.129	0.102	0.184	0.263	0.07	0.174	0.256	0.033
ENSG00000258732.1	RP11-603B24.1	pseudogene	chr15	22566922	22570823	+	378	0.29	0.096	0.096	0.392	0.488	0.482	0.105	0.166	0	0	0.312	0.094
ENSG00000258733.1	CTD-2341M24.1	lincRNA	chr14	86401054	86596117	+	1563	2.013	1.23	1.677	0.971	1.535	1.073	0.862	0.423	1.318	0.399	1.258	0.771
ENSG00000258736.1	RP11-982M15.7	lincRNA	chr14	105119885	105122124	-	723	0.051	0	0.302	0	0.128	0.05	0.329	0.044	0.415	0	0.054	0
ENSG00000258738.1	RP11-73E17.2	antisense	chr14	35343549	35345665	+	2117	1.78	2.724	1.806	3.093	2.114	2.72	2.341	4.561	2.265	4.674	2.451	4.487
ENSG00000258740.1	RP11-293M10.1	protein_coding	chr14	75705319	75735986	-	678	0	0.053	0	0.109	0	0	0	0.278	0.055	0.276	0.116	0
ENSG00000258741.2	RP11-386M24.4	pseudogene	chr15	93258989	93277425	-	741	0.247	0.049	0.098	0.05	0.187	0.049	0	0	0	0	0.053	0
ENSG00000258744.1	RP11-80A15.1	protein_coding	chr14	24970800	24977894	+	698	0.21	0.208	0.052	0.106	0.264	0.313	0	0.09	0.054	0.045	0.113	0.051
ENSG00000258759.1	RP11-1012A1.7	pseudogene	chr14	68265721	68266326	+	606	0.121	0	0.06	0.183	0.228	0	0	0	0.062	0.103	0.195	0
ENSG00000258760.1	CTD-2509G16.5	lincRNA	chr14	65703198	65785508	-	1118	1.276	0.487	1.107	0.397	0.165	0.065	2.34	0.563	3.016	0.698	0.352	0.095
ENSG00000258768.2	CTD-2292M16.8	lincRNA	chr14	20728639	20732467	-	3829	0.793	0.474	0.694	0.358	0.831	0.609	0.735	0.476	0.792	0.367	0.709	0.361
ENSG00000258769.1	RAP1AP	pseudogene	chr14	74949688	74950138	+	451	0.406	0.08	0.081	0	0.511	0.242	0.176	0.209	0.498	0	0.262	0
ENSG00000258777.1	HIF1A-AS1	lincRNA	chr14	62147759	62162541	-	652	0.224	0.223	0.112	0.738	0.071	0.168	0.243	0.868	0.517	1.197	0.482	0.217
ENSG00000258778.2	RP11-804M7.1	pseudogene	chr14	64201415	64202641	+	1227	0	0	0	0.151	0.038	0.03	0	0	0.061	0.025	0.032	0.029
ENSG00000258789.1	RP11-507K2.3	antisense	chr14	89017941	89018837	+	718	0.051	0	0.051	0	0.064	0.051	0	0.044	0.104	0.087	0	0
ENSG00000258790.1	KIAA0391	protein_coding	chr14	35591755	35786680	+	3857	0.19	0.188	0.132	0.173	0.191	0.123	0.113	0.098	0.194	0.081	0.092	0.119
ENSG00000258791.3	LINC00520	processed_transcript	chr14	56247864	56263406	-	2451	0.045	0.074	0.015	0.06	0.094	0.104	0.016	0	0.061	0.064	0.048	0.029
ENSG00000258794.3	RP11-313F23.5	pseudogene	chr12	34361350	34362610	-	1261	0.29	0.374	0.837	0.704	0.293	0.231	0.44	0.848	0.772	1.262	0.686	0.703
ENSG00000258798.1	RP11-895M11.3	lincRNA	chr14	91884610	91887520	+	303	0	0.359	0.12	0.611	0	0.12	0.131	0.208	0	0.103	0	0
ENSG00000258806.1	OR11H7	polymorphic_pseudogene	chr14	20697561	20698500	+	940	0.195	0.232	0.077	0.157	0.049	0.116	0.042	0.033	0	0.066	0.042	0.075
ENSG00000258809.1	CTD-2555O16.1	lincRNA	chr14	64825486	64846036	-	572	0.128	0.127	0.255	0.259	0.161	0.255	0.347	0	0.131	0.218	0.206	0.31
ENSG00000258810.1	RP11-219E7.1	antisense	chr14	21252047	21252452	+	294	6.968	0	5.326	0	0.942	0	12.54	0	14.398	0.212	1.07	0
ENSG00000258811.1	CTD-3051D23.1	lincRNA	chr14	105309000	105312253	+	3254	0.135	0.056	0.19	0.114	0.014	0.067	0.134	0.019	0.15	0.019	0.036	0.011
ENSG00000258821.1	AC005041.17	antisense	chr2	74725815	74726494	-	412	0.266	0	0.177	0	0.336	0.265	0.096	0.076	0	0.076	0	0.086
ENSG00000258824.2	CTD-2555O16.2	antisense	chr14	64889653	64915275	-	550	1.397	1.385	2.317	2.153	2.433	1.657	2.379	1.315	1.43	1.646	2.073	1.482
ENSG00000258825.1	AL133168.3	processed_transcript	chr14	97397704	97409917	+	254	0.144	0.143	0.143	0.146	0	0	0.156	0.124	0.295	0	0.155	0
ENSG00000258839.2	MC1R	protein_coding	chr16	89978527	89987385	+	5566	1.453	1.336	1.322	1.17	1.335	1.081	1.332	1.062	1.602	1.155	1.123	0.981
ENSG00000258846.1	EEF1A1P33	pseudogene	chr12	97294475	97296476	-	1362	0.027	0.08	0	0.027	0.068	0	0	0.046	0.055	0.092	0.115	0
ENSG00000258851.1	RP11-894P9.2	antisense	chr14	104019758	104028214	+	553	0.132	0.328	0.198	0.201	0.25	0.198	0.502	0.341	0.203	0.226	0.427	0.256
ENSG00000258857.1	RP11-247L20.3	lincRNA	chr14	50863731	50865063	+	501	0	0.072	0	0	0	0.364	0	0.314	0	0.374	0.078	0.071
ENSG00000258858.1	RP11-982M15.5	antisense	chr14	105156428	105157621	-	716	0.051	0.051	0.102	0	0	0	0.055	0	0.052	0	0.055	0
ENSG00000258867.1	RP11-300J18.3	lincRNA	chr14	88490894	88563276	+	2120	0.104	0.12	0.189	0.157	0.044	0.052	0.224	0.059	0.088	0.191	0.056	0.084
ENSG00000258870.1	EIF4EBP1P1	pseudogene	chr14	21887779	21888119	+	341	0.107	0	0.32	0	0.135	0.214	0.116	0	0.11	0.092	0	0.104
ENSG00000258872.2	FDPSP3	pseudogene	chr14	55351567	55352931	-	1013	0	0.072	0	0.073	0	0.072	0.039	0.031	0	0.031	0	0
ENSG00000258875.1	CTD-2547L24.3	protein_coding	chr14	91709103	91717426	+	787	1.023	0.737	0.879	0.94	2.286	2.038	0.604	0.2	0.619	0.04	0.4	0.405
ENSG00000258876.1	RP11-270M14.5	lincRNA	chr14	76437267	76437930	+	580	0	0.125	0	0	0.159	0.126	0.068	0.054	0	0.054	0.203	0
ENSG00000258878.1	CTD-2509G16.3	pseudogene	chr14	65701233	65701819	-	587	3.802	0.741	2.544	1.324	0.393	0	4.93	0.697	4.85	1.329	0.402	0
ENSG00000258879.1	RP11-713N11.5	lincRNA	chr12	25164349	25173827	+	559	0.785	4.347	1.368	3.376	0	0.848	0.922	10.466	0.67	9.492	0.985	2.156
ENSG00000258881.2	AC007040.11	protein_coding	chr2	71166448	71222466	-	4451	0.016	0.016	0.016	0	0	0.016	0.018	0.014	0.017	0.035	0	0
ENSG00000258885.1	RP11-344B23.2	antisense	chr9	36856552	36861372	+	520	0.492	0	0.14	0.071	0.089	0.14	0.915	0.181	0.576	0.18	0.151	0.136
ENSG00000258890.2	CEP95	protein_coding	chr17	62502706	62538579	+	8048	13.815	13.2	13.117	12.601	16.521	12.396	10.827	9.314	12.223	10.301	14.793	12.207
ENSG00000258891.1	RP5-1021I20.5	antisense	chr14	74362867	74404817	-	3953	0.028	0.046	0.037	0.019	0.07	0.037	0.12	0.04	0.085	0.008	0.07	0.045
ENSG00000258896.1	SCOCP1	pseudogene	chr14	60625694	60626042	+	349	0.314	0.312	0.104	0.318	0.132	0.522	0.341	0.451	0.107	0.358	0.225	0.508
